id,fuel_type,price_per_litre,region,source,recorded_at,is_active
4821,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4822,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4835,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4836,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4853,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4854,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4865,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4866,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4883,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4884,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4063,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4064,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4095,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4096,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4137,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4138,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4153,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4154,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4165,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4166,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4185,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4186,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4215,diesel,1.475,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4216,petrol,1.385,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4233,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4234,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4251,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4252,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4293,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4294,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4313,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4314,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4327,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4328,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4357,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4358,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4379,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4380,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4393,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4394,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4409,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4410,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4453,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4454,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4471,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4472,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4503,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4504,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4519,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4520,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4539,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4540,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4553,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4554,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4571,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4572,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4591,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4592,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4603,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4604,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4617,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4618,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4633,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4634,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4663,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4664,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4679,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4680,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4699,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4700,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4715,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4716,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4745,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4746,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4765,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4766,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4779,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4780,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4799,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4800,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4825,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4826,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4841,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4842,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4855,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4856,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4869,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4870,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4887,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4888,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4903,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4904,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4931,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4932,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4949,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4950,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4965,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4966,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4069,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4070,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4081,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4082,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4099,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4100,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4129,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4130,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4143,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4144,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4157,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4158,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4169,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4170,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4201,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4202,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4217,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4218,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4247,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4248,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4275,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4276,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4307,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4308,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4323,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4324,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4339,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4340,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4355,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4356,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4375,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4376,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4389,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4390,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4403,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4404,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4421,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4422,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4433,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4434,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4449,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4450,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4467,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4468,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4485,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4486,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4499,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4500,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4513,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4514,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4533,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4534,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4549,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4550,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4579,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4580,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4595,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4596,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4609,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4610,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4621,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4622,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4639,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4640,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4653,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4654,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4667,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4668,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4683,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4684,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4701,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4702,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:48 GMT+0000 (Coordinated Universal Time),true
4727,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4728,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4743,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
4744,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:49 GMT+0000 (Coordinated Universal Time),true
